ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;Organoids Selected - Intensity Cell Channel2 Mean;Organoids Selected - Cell Roundness;Organoids Selected - Cell Area [µm²];Organoids Selected - Object No in Organoids
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;1;622;1082;[587,1044,637,1097];2241.66;0.462005;1292.48;1
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;2;1641;72;[1622,53,1666,118];2752.8;0.534131;2125.04;2
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;3;627;106;[611,92,651,145];2777.41;0.643543;1331.88;3
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;4;1804;155;[1770,130,1836,195];2640.1;0.462701;2363.52;4
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;5;232;194;[181,158,268,252];2665.39;0.541936;4641.87;6
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;6;1629;190;[1607,165,1653,242];2613.82;0.417497;2090.97;7
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;7;244;267;[209,248,289,309];2535.11;0.420751;2300.71;9
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;8;1765;299;[1735,270,1793,336];2700.99;0.55844;2603.07;10
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;9;726;315;[692,273,763,358];2812.33;0.624784;3665.59;11
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;10;376;322;[358,296,396,344];2689.94;0.544819;1096.59;12
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;11;1419;374;[1398,339,1434,396];2077.11;0.399205;1229.67;13
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;12;1513;400;[1477,387,1553,418];2548.66;0.488225;1550.13;14
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;13;744;468;[701,424,779,503];2405.68;0.529504;3544.22;15
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;14;2064;465;[2047,446,2105,506];2202.63;0.346005;1785.42;16
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;15;1045;523;[1025,502,1064,547];2887.43;0.748964;1361.69;17
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;16;1542;597;[1521,551,1575,650];2623.99;0.495841;2961.85;18
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;17;1293;597;[1249,578,1318,620];2506.71;0.638232;2050.51;19
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;18;1301;650;[1281,628,1324,672];2598.28;0.668531;1485.19;20
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;19;1684;689;[1661,664,1709,725];2823.6;0.612829;1955.76;21
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;20;1742;805;[1710,776,1766,833];2390.89;0.585157;2043.06;22
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;21;2166;814;[2134,787,2183,844];3063.3;0.575732;1903.59;23
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;22;85;908;[65,885,113,929];2444.18;0.504305;1396.82;24
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;23;1882;939;[1853,910,1903,964];2288.4;0.442849;1541.61;25
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;24;1211;1362;[1157,1324,1261,1401];2556.26;0.422223;4104.22;26
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;25;1304;1453;[1284,1427,1342,1485];2377.94;0.552995;1966.41;27
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;26;258;1501;[223,1464,305,1530];2344.72;0.497401;2644.59;28
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;27;1105;2170;[1079,2146,1128,2188];2391.94;0.71069;1681.08;29
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;28;1580;2183;[1556,2157,1603,2204];2270.34;0.693993;1524.58;30
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M3;13;3;1;1;29;825;2180;[805,2162,845,2198];2307.44;0.831595;1105.11;31
